CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
397;com.thesleepless.helium.ActionRegisterBuilderTest$null;39;32;6;10;10;6;0;6;0;297;10
1754;com.thesleepless.helium.ArticleBuilderTest$null;65;72;12;21;25;18;10;8;0;285;31
8557;com.thesleepless.helium.ArticleParserTest$null;137;172;65;80;93;83;55;27;1;220;111
8738;com.thesleepless.helium.HeliumFactoryTest$null;29;7;2;5;12;85;55;29;1;218;116
9318;com.thesleepless.helium.RegisterActionTest$null;86;84;3;8;49;88;57;30;1;215;124
9699;com.thesleepless.helium.action.ActionActionTest$null;55;36;2;7;52;90;58;31;1;213;131
10813;com.thesleepless.helium.action.ActionSetActionTest$null;78;65;8;15;56;98;58;39;1;205;146
11492;com.thesleepless.helium.action.ConstructActionTest$null;97;95;3;8;48;101;61;39;1;202;154
13736;com.thesleepless.helium.action.IncludeActionTest$null;99;83;12;26;81;113;71;41;1;190;180
16234;com.thesleepless.helium.action.IterateActionTest$null;93;67;8;22;77;121;75;44;2;182;202
17135;com.thesleepless.helium.action.ListActionTest$null;128;64;8;13;60;129;82;45;2;174;215
18546;com.thesleepless.helium.action.VarActionTest$null;91;72;5;16;96;134;86;46;2;169;231
21808;com.thesleepless.helium.action.WhenActionTest$null;144;126;23;34;88;157;101;54;2;146;265
27850;com.thesleepless.helium.ui.text.CommandLineTest$null;127;113;47;66;184;204;132;70;2;99;331
27914;com.thesleepless.helium.util.IteratorFactoryTest$null;20;1;3;3;7;207;134;71;2;96;334
28396;com.thesleepless.helium.util.TagUtilTest$null;26;6;1;8;34;208;134;72;2;95;342
29404;com.thesleepless.heliumx.net.UrlEncodeActionTest$null;92;116;9;13;60;217;137;77;3;86;355
45699;com.thesleepless.heliumx.servlet.HeliumServletTest$null;301;270;28;55;109;245;155;87;3;58;410
49202;com.thesleepless.heliumx.servlet.action.AttributeActionTest$null;211;172;12;18;75;257;164;90;3;46;428
55149;com.thesleepless.heliumx.servlet.action.CookieActionTest$null;294;237;18;28;84;275;173;99;3;28;456
55866;com.thesleepless.heliumx.servlet.action.ParameterActionTest$null;114;54;0;6;58;275;173;99;3;28;462
58081;com.thesleepless.heliumx.servlet.action.RequestActionTest$null;191;134;4;12;62;279;177;99;3;24;474
