CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
213;org.junit.internal.MethodSorterTest$null;8;22;17;32;32;17;15;2;0;1384;32
312;org.junit.tests.ObjectContractTest$null;10;21;3;14;14;20;15;5;0;1381;46
370;org.junit.tests.deprecated.JUnit4ClassRunnerTest$null;7;15;9;16;16;29;24;5;0;1372;62
491;org.junit.tests.description.AnnotatedDescriptionTest$null;7;11;2;17;17;31;26;5;0;1370;79
3878;org.junit.tests.experimental.ExperimentalTests$null;68;123;227;227;227;258;26;232;0;1143;306
3887;org.junit.tests.experimental.MatcherTest$null;8;7;2;3;10;260;26;234;0;1141;309
4142;org.junit.tests.experimental.parallel.ParallelClassTest$null;10;3;3;18;25;263;28;235;0;1138;327
4376;org.junit.tests.experimental.parallel.ParallelMethodTest$null;5;2;3;10;10;266;31;235;0;1135;337
4376;org.junit.tests.experimental.results.ResultMatchersTest$null;3;0;0;0;3;266;31;235;0;1135;337
4386;org.junit.tests.experimental.rules.ExternalResourceRuleTest$null;5;1;4;5;12;270;35;235;0;1131;342
4399;org.junit.tests.experimental.rules.NameRulesTest$null;4;1;0;5;5;270;35;235;0;1131;347
4400;org.junit.tests.experimental.rules.TimeoutRuleTest$null;2;0;0;0;7;270;35;235;0;1131;347
4422;org.junit.tests.experimental.theories.AllMembersSupplierTest$null;3;1;4;9;9;274;37;237;0;1127;356
4485;org.junit.tests.experimental.theories.runner.TheoriesPerformanceTest$null;3;1;0;1;1;274;37;237;0;1127;357
4487;org.junit.tests.junit3compatibility.ClassRequestTest$null;2;0;0;1;8;274;37;237;0;1127;358
4539;org.junit.tests.junit3compatibility.ForwardCompatibilityPrintingTest$null;6;4;13;16;16;287;48;239;0;1114;374
4718;org.junit.tests.junit3compatibility.ForwardCompatibilityTest$null;9;8;32;48;55;319;73;246;0;1082;422
4750;org.junit.tests.junit3compatibility.InitializationErrorForwardCompatibilityTest$null;4;2;10;15;15;329;81;248;0;1072;437
4804;org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest$null;6;4;15;22;29;344;91;253;0;1057;459
4811;org.junit.tests.junit3compatibility.OldTestClassAdaptingListenerTest$null;2;1;4;5;5;348;95;253;0;1053;464
15775;org.junit.tests.junit3compatibility.OldTests$null;351;407;638;638;645;986;727;259;0;415;1102
15887;org.junit.tests.junit3compatibility.SuiteMethodTest$null;5;3;21;35;35;1007;747;260;0;394;1137
15898;org.junit.tests.listening.ListenerTest$null;4;1;5;6;12;1012;752;260;0;389;1143
15947;org.junit.tests.listening.RunnerTest$null;5;2;11;15;15;1023;763;260;0;378;1158
16174;org.junit.tests.listening.TestListenerTest$null;4;1;12;16;23;1035;772;262;1;366;1174
16222;org.junit.tests.listening.TextListenerTest$null;8;5;6;16;16;1041;777;263;1;360;1190
16226;org.junit.tests.listening.UserStopTest$null;3;1;3;3;10;1044;780;263;1;357;1193
16239;org.junit.tests.manipulation.FilterableTest$null;5;3;1;6;6;1045;781;263;1;356;1199
16385;org.junit.tests.manipulation.SingleMethodTest$null;9;7;25;43;50;1070;806;263;1;331;1242
16500;org.junit.tests.manipulation.SortableTest$null;11;8;18;25;35;1088;824;263;1;313;1267
16516;org.junit.tests.running.classes.EnclosedTest$null;6;3;4;7;14;1092;828;263;1;309;1274
16524;org.junit.tests.running.classes.IgnoreClassTest$null;2;1;4;6;6;1096;832;263;1;305;1280
16552;org.junit.tests.running.classes.RunWithTest$null;5;3;7;12;12;1103;837;265;1;298;1292
16737;org.junit.tests.running.classes.SuiteTest$null;13;10;31;47;54;1134;866;267;1;267;1339
16751;org.junit.tests.running.classes.UseSuiteAsASuperclassTest$null;4;2;5;7;7;1139;871;267;1;262;1346
16776;org.junit.tests.running.methods.ExpectedTest$null;5;4;4;10;17;1143;871;271;1;258;1356
16781;org.junit.tests.running.methods.InheritedTestTest$null;4;2;1;3;3;1144;872;271;1;257;1359
16824;org.junit.tests.running.methods.ParameterizedTestMethodTest$null;5;3;18;19;26;1162;872;289;1;239;1378
16926;org.junit.tests.running.methods.TestMethodTest$null;8;7;27;35;35;1189;899;289;1;212;1413
16938;org.junit.tests.validation.BadlyFormedClassesTest$null;5;2;2;5;12;1191;899;291;1;210;1418
16944;org.junit.tests.validation.FailedConstructionTest$null;2;0;2;3;3;1193;899;293;1;208;1421
16944;org.junit.tests.validation.InaccessibleBaseClassTest$null;3;0;0;0;0;1193;899;293;1;208;1421
16951;org.junit.tests.validation.ValidationTest$null;4;1;2;4;11;1195;899;295;1;206;1425
