CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
414;org.lunivore.tyburn.ComponentFinderBehaviour$null;47;100;20;24;24;20;8;12;0;201;24
7462;org.lunivore.tyburn.FocuserBehaviour$null;67;220;17;56;57;37;11;19;7;184;80
7517;org.lunivore.tyburn.HeadlessCheckerBehaviour$null;13;1;1;7;8;38;12;19;7;183;87
7540;org.lunivore.tyburn.NamedComponentFilterBehaviour$null;7;5;2;2;2;40;13;20;7;181;89
7540;org.lunivore.tyburn.SpeedBehaviour$null;3;0;0;0;0;40;13;20;7;181;89
211860;org.lunivore.tyburn.WindowControlBehaviour$null;571;666;96;118;157;136;25;25;86;85;207
212336;org.lunivore.tyburn.actors.WindowGrabberBehaviour$null;109;96;1;5;17;137;26;25;86;84;212
212682;org.lunivore.tyburn.asciigrid.ImageToAsciiGridConverterBehaviour$null;17;5;52;62;66;189;54;49;86;32;274
212682;org.lunivore.tyburn.threaded.ClockedTimeouterBehaviour$null;7;2;0;0;7;189;54;49;86;32;274
214044;org.lunivore.tyburn.threaded.QueuedMiniHashMapBehaviour$null;611;406;2;4;17;191;56;49;86;30;278
214044;org.lunivore.tyburn.threaded.QueuedObjectHolderBehaviour$null;619;610;0;0;16;191;56;49;86;30;278
