CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
415;org.lunivore.tyburn.ComponentFinderBehaviour$null;35;90;20;24;24;20;8;12;0;201;24
8159;org.lunivore.tyburn.FocuserBehaviour$null;78;184;18;56;57;38;11;20;7;183;80
8200;org.lunivore.tyburn.HeadlessCheckerBehaviour$null;13;1;1;7;8;39;12;20;7;182;87
8228;org.lunivore.tyburn.NamedComponentFilterBehaviour$null;7;4;2;2;2;41;13;21;7;180;89
8228;org.lunivore.tyburn.SpeedBehaviour$null;3;0;0;0;0;41;13;21;7;180;89
100002;org.lunivore.tyburn.WindowControlBehaviour$null;572;695;55;117;157;96;34;48;14;125;206
100390;org.lunivore.tyburn.actors.WindowGrabberBehaviour$null;129;138;0;4;17;96;34;48;14;125;210
100713;org.lunivore.tyburn.asciigrid.ImageToAsciiGridConverterBehaviour$null;22;3;52;60;60;148;62;72;14;73;270
100723;org.lunivore.tyburn.threaded.ClockedTimeouterBehaviour$null;10;1;1;2;7;149;63;72;14;72;272
104446;org.lunivore.tyburn.threaded.QueuedMiniHashMapBehaviour$null;313;605;5;8;17;154;68;72;14;67;280
106183;org.lunivore.tyburn.threaded.QueuedObjectHolderBehaviour$null;617;608;1;3;16;155;69;72;14;66;283
