CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
418;org.lunivore.tyburn.ComponentFinderBehaviour$null;21;127;20;24;24;20;8;12;0;201;24
428;org.lunivore.tyburn.HeadlessCheckerBehaviour$null;5;1;1;1;2;21;9;12;0;200;25
453;org.lunivore.tyburn.NamedComponentFilterBehaviour$null;11;3;2;2;2;23;10;13;0;198;27
453;org.lunivore.tyburn.SpeedBehaviour$null;6;0;0;0;0;23;10;13;0;198;27
245073;org.lunivore.tyburn.WindowControlBehaviour$null;613;757;111;135;157;134;22;23;89;87;162
245439;org.lunivore.tyburn.actors.WindowGrabberBehaviour$null;102;103;0;4;17;134;22;23;89;87;166
245825;org.lunivore.tyburn.asciigrid.ImageToAsciiGridConverterBehaviour$null;36;3;52;62;66;186;50;47;89;35;228
245834;org.lunivore.tyburn.threaded.ClockedTimeouterBehaviour$null;7;1;1;1;7;187;51;47;89;34;229
248222;org.lunivore.tyburn.threaded.QueuedMiniHashMapBehaviour$null;614;507;4;7;17;191;55;47;89;30;236
248839;org.lunivore.tyburn.threaded.QueuedObjectHolderBehaviour$null;615;618;0;1;16;191;55;47;89;30;237
