CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
439;org.lunivore.tyburn.ComponentFinderBehaviour$null;24;98;20;24;24;20;8;12;0;202;24
33260;org.lunivore.tyburn.FocuserBehaviour$null;1087;173;30;57;58;50;11;36;3;172;81
33351;org.lunivore.tyburn.HeadlessCheckerBehaviour$null;13;0;0;9;11;50;11;36;3;172;90
33378;org.lunivore.tyburn.NamedComponentFilterBehaviour$null;8;3;2;2;2;52;12;37;3;170;92
33378;org.lunivore.tyburn.SpeedBehaviour$null;4;1;0;0;0;52;12;37;3;170;92
123032;org.lunivore.tyburn.WindowControlBehaviour$null;692;647;51;106;157;103;31;65;7;119;198
123380;org.lunivore.tyburn.actors.WindowGrabberBehaviour$null;133;113;0;4;17;103;31;65;7;119;202
123749;org.lunivore.tyburn.asciigrid.ImageToAsciiGridConverterBehaviour$null;16;6;52;60;60;155;59;89;7;67;262
123766;org.lunivore.tyburn.threaded.ClockedTimeouterBehaviour$null;7;1;1;3;7;156;60;89;7;66;265
127400;org.lunivore.tyburn.threaded.QueuedMiniHashMapBehaviour$null;612;307;6;10;17;162;66;89;7;60;275
128426;org.lunivore.tyburn.threaded.QueuedObjectHolderBehaviour$null;520;505;0;2;16;162;66;89;7;60;277
