CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
393;org.lunivore.tyburn.ComponentFinderBehaviour$null;24;99;20;24;24;20;1;19;0;201;24
8104;org.lunivore.tyburn.FocuserBehaviour$null;70;162;18;56;57;38;4;27;7;183;80
8142;org.lunivore.tyburn.HeadlessCheckerBehaviour$null;6;0;1;7;8;39;5;27;7;182;87
8219;org.lunivore.tyburn.NamedComponentFilterBehaviour$null;8;3;2;8;8;41;6;28;7;180;95
8219;org.lunivore.tyburn.SpeedBehaviour$null;4;0;0;0;0;41;6;28;7;180;95
241329;org.lunivore.tyburn.WindowControlBehaviour$null;661;666;95;117;157;136;15;35;86;85;212
241781;org.lunivore.tyburn.actors.WindowGrabberBehaviour$null;125;104;1;5;17;137;16;35;86;84;217
242188;org.lunivore.tyburn.asciigrid.ImageToAsciiGridConverterBehaviour$null;18;4;52;60;60;189;44;59;86;32;277
242200;org.lunivore.tyburn.threaded.ClockedTimeouterBehaviour$null;9;1;0;2;13;189;44;59;86;32;279
244154;org.lunivore.tyburn.threaded.QueuedMiniHashMapBehaviour$null;613;607;2;4;17;191;46;59;86;30;283
244154;org.lunivore.tyburn.threaded.QueuedObjectHolderBehaviour$null;519;607;0;0;16;191;46;59;86;30;283
