CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
477;org.apache.commons.io.ByteOrderMarkTestCase$null;6;1;61;98;98;61;40;21;0;5402;98
489;org.apache.commons.io.CharsetsTestCase$null;4;13;2;2;2;63;41;22;0;5400;100
6450;org.apache.commons.io.CopyUtilsTest$null;43;5;101;201;201;164;103;55;6;5299;301
12172;org.apache.commons.io.DemuxTestCase$null;175;190;8;33;54;172;111;55;6;5291;334
14429;org.apache.commons.io.DirectoryWalkerTestCase$null;31;20;75;126;126;247;170;71;6;5216;460
15388;org.apache.commons.io.DirectoryWalkerTestCaseJava4$null;21;13;0;51;126;247;170;71;6;5216;511
21921;org.apache.commons.io.EndianUtilsTest$null;6;3;917;1038;1038;1164;975;183;6;4299;1549
266433;org.apache.commons.io.FileCleanerTestCase$null;4238;4229;48;76;76;1212;1002;197;13;4251;1625
386178;org.apache.commons.io.FileCleaningTrackerTestCase$null;4185;4171;0;28;76;1212;1002;197;13;4251;1653
386267;org.apache.commons.io.FileDeleteStrategyTestCase$null;18;11;30;30;50;1242;1030;199;13;4221;1683
392863;org.apache.commons.io.FileSystemUtilsTestCase$null;24;13;207;459;473;1449;1085;349;15;4014;2142
393040;org.apache.commons.io.FileUtilsCleanDirectoryTestCase$null;23;16;2;9;39;1451;1085;351;15;4012;2151
393210;org.apache.commons.io.FileUtilsCleanSymlinksTestCase$null;26;21;1;8;40;1452;1086;351;15;4011;2159
393698;org.apache.commons.io.FileUtilsDirectoryContainsTestCase$null;17;15;10;30;63;1462;1095;352;15;4001;2189
393771;org.apache.commons.io.FileUtilsFileNewerTestCase$null;12;10;7;7;18;1469;1099;355;15;3994;2196
394931;org.apache.commons.io.FileUtilsListFilesTestCase$null;20;19;34;65;120;1503;1119;369;15;3960;2261
462210;org.apache.commons.io.FileUtilsWaitForTestCase$null;5315;5312;1;18;35;1504;1119;369;16;3959;2279
479087;org.apache.commons.io.FilenameUtilsTestCase$null;52;30;557;703;806;2061;1556;488;17;3402;2982
482290;org.apache.commons.io.FilenameUtilsWildcardTestCase$null;16;24;147;180;187;2208;1670;506;32;3255;3162
483493;org.apache.commons.io.HexDumpTest$null;9;12;127;211;276;2335;1750;551;34;3128;3373
483634;org.apache.commons.io.IOCaseTestCase$null;8;9;9;20;51;2344;1755;555;34;3119;3393
483638;org.apache.commons.io.IOExceptionWithCauseTestCase$null;2;0;2;3;3;2346;1757;555;34;3117;3396
520003;org.apache.commons.io.IOUtilsCopyTestCase$null;1148;68;55;173;260;2401;1790;571;40;3062;3569
539895;org.apache.commons.io.IOUtilsTestCase$null;40;50;225;410;549;2626;1877;680;69;2837;3979
541873;org.apache.commons.io.IOUtilsWriteTestCase$null;51;14;45;107;201;2671;1899;703;69;2792;4086
542685;org.apache.commons.io.LineIteratorTestCase$null;24;35;24;44;83;2695;1908;718;69;2768;4130
542700;org.apache.commons.io.TaggedIOExceptionTest$null;2;1;3;9;10;2698;1911;718;69;2765;4139
545627;org.apache.commons.io.ThreadMonitorTestCase$null;403;402;8;11;12;2706;1919;718;69;2757;4150
546689;org.apache.commons.io.comparator.CompositeFileComparatorTest$null;21;19;38;73;120;2744;1946;729;69;2719;4223
546702;org.apache.commons.io.comparator.DefaultFileComparatorTest$null;12;9;0;1;22;2744;1946;729;69;2719;4224
546816;org.apache.commons.io.comparator.DirectoryFileComparatorTest$null;16;10;8;11;30;2752;1954;729;69;2711;4235
546920;org.apache.commons.io.comparator.ExtensionFileComparatorTest$null;13;9;1;9;48;2753;1954;730;69;2710;4244
636350;org.apache.commons.io.comparator.LastModifiedFileComparatorTest$null;13824;13821;17;21;54;2770;1971;730;69;2693;4265
636431;org.apache.commons.io.comparator.NameFileComparatorTest$null;13;10;1;7;31;2771;1971;731;69;2692;4272
636509;org.apache.commons.io.comparator.PathFileComparatorTest$null;12;10;1;7;31;2772;1971;732;69;2691;4279
637095;org.apache.commons.io.comparator.SizeFileComparatorTest$null;18;15;16;38;89;2788;1986;733;69;2675;4317
637131;org.apache.commons.io.filefilter.AndFileFilterTestCase$null;5;3;9;10;16;2797;1995;733;69;2666;4327
691550;org.apache.commons.io.filefilter.FileFilterTestCase$null;2041;2040;328;354;591;3125;2000;1056;69;2338;4681
691550;org.apache.commons.io.filefilter.OrFileFilterTestCase$null;7;2;0;0;14;3125;2000;1056;69;2338;4681
691572;org.apache.commons.io.filefilter.RegexFileFilterTestCase$null;13;9;11;11;30;3136;2000;1067;69;2327;4692
691595;org.apache.commons.io.input.AutoCloseInputStreamTest$null;3;0;27;27;27;3163;2000;1094;69;2300;4719
691715;org.apache.commons.io.input.BoundedInputStreamTest$null;6;4;106;106;199;3269;2000;1200;69;2194;4825
691715;org.apache.commons.io.input.BrokenInputStreamTest$null;2;1;0;0;0;3269;2000;1200;69;2194;4825
691836;org.apache.commons.io.input.CharSequenceInputStreamTest$null;14;20;103;103;103;3372;2000;1303;69;2091;4928
691933;org.apache.commons.io.input.CharSequenceReaderTest$null;5;3;77;77;77;3449;2000;1380;69;2014;5005
691939;org.apache.commons.io.input.ClassLoaderObjectInputStreamTest$null;3;2;8;8;8;3457;2000;1388;69;2006;5013
691939;org.apache.commons.io.input.CloseShieldInputStreamTest$null;3;1;0;0;13;3457;2000;1388;69;2006;5013
691939;org.apache.commons.io.input.ClosedInputStreamTest$null;1;0;0;0;2;3457;2000;1388;69;2006;5013
691984;org.apache.commons.io.input.CountingInputStreamTest$null;616;45;31;31;80;3488;2000;1419;69;1975;5044
692057;org.apache.commons.io.input.NullInputStreamTest$null;3;1;58;58;84;3546;2000;1477;69;1917;5102
692127;org.apache.commons.io.input.NullReaderTest$null;2;0;58;58;70;3604;2000;1535;69;1859;5160
692136;org.apache.commons.io.input.ProxyReaderTest$null;3;1;12;12;26;3616;2000;1547;69;1847;5172
692283;org.apache.commons.io.input.ReaderInputStreamTest$null;9;10;104;104;104;3720;2000;1651;69;1743;5276
692316;org.apache.commons.io.input.SwappedDataInputStreamTest$null;6;4;48;48;277;3768;2000;1699;69;1695;5324
692331;org.apache.commons.io.input.TaggedInputStreamTest$null;3;0;13;13;37;3781;2000;1712;69;1682;5337
692445;org.apache.commons.io.input.TailerTest$null;15415;14604;100;100;142;3881;2000;1812;69;1582;5437
692465;org.apache.commons.io.input.TeeInputStreamTest$null;4;1;23;23;41;3904;2000;1835;69;1559;5460
693032;org.apache.commons.io.input.XmlStreamReaderTest$null;169;229;494;494;535;4398;2000;2329;69;1065;5954
693038;org.apache.commons.io.input.XmlStreamReaderUtilitiesTest$null;20;25;4;4;388;4402;2000;2333;69;1061;5958
693039;org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest$null;17;19;0;0;212;4402;2000;2333;69;1061;5958
693253;org.apache.commons.io.monitor.FileAlterationMonitorTestCase$null;719;1030;175;175;238;4577;2000;2508;69;886;6133
693271;org.apache.commons.io.monitor.FileAlterationObserverTestCase$null;13863;13958;24;24;265;4601;2000;2532;69;862;6157
693271;org.apache.commons.io.output.BrokenOutputStreamTest$null;3;0;0;0;0;4601;2000;2532;69;862;6157
693299;org.apache.commons.io.output.ByteArrayOutputStreamTestCase$null;4;1;31;31;188;4632;2000;2563;69;831;6188
693303;org.apache.commons.io.output.CloseShieldOutputStreamTest$null;4;2;5;5;54;4637;2000;2568;69;826;6193
693303;org.apache.commons.io.output.ClosedOutputStreamTest$null;2;0;0;0;0;4637;2000;2568;69;826;6193
693317;org.apache.commons.io.output.CountingOutputStreamTest$null;536;40;19;19;68;4656;2000;2587;69;807;6212
693350;org.apache.commons.io.output.DeferredFileOutputStreamTest$null;10;9;37;37;192;4693;2000;2624;69;770;6249
693368;org.apache.commons.io.output.FileWriterWithEncodingTest$null;19;13;13;13;46;4706;2000;2637;69;757;6262
693394;org.apache.commons.io.output.LockableFileWriterTest$null;16;10;16;16;29;4722;2000;2653;69;741;6278
693394;org.apache.commons.io.output.NullOutputStreamTest$null;1;0;0;0;0;4722;2000;2653;69;741;6278
693395;org.apache.commons.io.output.NullWriterTest$null;2;1;0;0;0;4722;2000;2653;69;741;6278
693396;org.apache.commons.io.output.ProxyOutputStreamTest$null;3;1;2;2;62;4724;2000;2655;69;739;6280
693417;org.apache.commons.io.output.ProxyWriterTest$null;3;1;25;25;29;4749;2000;2680;69;714;6305
693420;org.apache.commons.io.output.StringBuilderWriterTest$null;3;0;3;3;8;4752;2000;2683;69;711;6308
693427;org.apache.commons.io.output.TaggedOutputStreamTest$null;6;2;5;5;163;4757;2000;2688;69;706;6313
693442;org.apache.commons.io.output.TeeOutputStreamTest$null;4;1;10;10;27;4767;2000;2698;69;696;6323
693492;org.apache.commons.io.output.WriterOutputStreamTest$null;21;14;46;46;46;4813;2000;2744;69;650;6369
693558;org.apache.commons.io.output.XmlStreamWriterTest$null;8;8;46;46;197;4859;2000;2790;69;604;6415
