CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
525;org.apache.commons.io.ByteOrderMarkTestCase$null;5;1;61;98;98;61;40;21;0;5402;98
534;org.apache.commons.io.CharsetsTestCase$null;4;8;2;2;2;63;41;22;0;5400;100
6026;org.apache.commons.io.CopyUtilsTest$null;39;4;101;201;201;164;102;55;7;5299;301
11195;org.apache.commons.io.DemuxTestCase$null;177;162;8;33;54;172;110;55;7;5291;334
13283;org.apache.commons.io.DirectoryWalkerTestCase$null;33;20;75;126;126;247;169;71;7;5216;460
14149;org.apache.commons.io.DirectoryWalkerTestCaseJava4$null;18;13;0;51;126;247;169;71;7;5216;511
22458;org.apache.commons.io.EndianUtilsTest$null;6;3;917;1038;1038;1164;964;193;7;4299;1549
320620;org.apache.commons.io.FileCleanerTestCase$null;4264;4232;41;76;76;1205;980;210;15;4258;1625
465841;org.apache.commons.io.FileCleaningTrackerTestCase$null;4254;4226;1;35;76;1206;981;210;15;4257;1660
466022;org.apache.commons.io.FileDeleteStrategyTestCase$null;15;19;36;36;50;1242;1014;213;15;4221;1696
474563;org.apache.commons.io.FileSystemUtilsTestCase$null;18;13;208;459;473;1450;1070;363;17;4013;2155
474794;org.apache.commons.io.FileUtilsCleanDirectoryTestCase$null;24;15;2;9;39;1452;1070;365;17;4011;2164
475079;org.apache.commons.io.FileUtilsCleanSymlinksTestCase$null;35;19;1;8;40;1453;1071;365;17;4010;2172
475577;org.apache.commons.io.FileUtilsDirectoryContainsTestCase$null;29;15;10;30;63;1463;1080;366;17;4000;2202
475674;org.apache.commons.io.FileUtilsFileNewerTestCase$null;10;10;7;7;18;1470;1084;369;17;3993;2209
476877;org.apache.commons.io.FileUtilsListFilesTestCase$null;19;18;34;65;120;1504;1104;383;17;3959;2274
544246;org.apache.commons.io.FileUtilsWaitForTestCase$null;5318;5316;1;18;35;1505;1104;383;18;3958;2292
561495;org.apache.commons.io.FilenameUtilsTestCase$null;44;36;557;703;806;2062;1552;491;19;3401;2995
564657;org.apache.commons.io.FilenameUtilsWildcardTestCase$null;15;21;147;180;187;2209;1666;509;34;3254;3175
566467;org.apache.commons.io.HexDumpTest$null;8;14;127;211;276;2336;1746;554;36;3127;3386
566651;org.apache.commons.io.IOCaseTestCase$null;7;8;9;20;51;2345;1751;558;36;3118;3406
566659;org.apache.commons.io.IOExceptionWithCauseTestCase$null;2;0;2;3;3;2347;1753;558;36;3116;3409
599620;org.apache.commons.io.IOUtilsCopyTestCase$null;904;59;55;173;260;2402;1786;574;42;3061;3582
619970;org.apache.commons.io.IOUtilsTestCase$null;35;50;225;410;549;2627;1873;683;71;2836;3992
622281;org.apache.commons.io.IOUtilsWriteTestCase$null;45;13;45;107;201;2672;1895;706;71;2791;4099
622985;org.apache.commons.io.LineIteratorTestCase$null;18;27;24;44;83;2696;1905;720;71;2767;4143
623008;org.apache.commons.io.TaggedIOExceptionTest$null;2;1;3;9;10;2699;1908;720;71;2764;4152
625956;org.apache.commons.io.ThreadMonitorTestCase$null;403;402;8;11;12;2707;1916;720;71;2756;4163
627155;org.apache.commons.io.comparator.CompositeFileComparatorTest$null;24;16;38;73;120;2745;1943;731;71;2718;4236
627165;org.apache.commons.io.comparator.DefaultFileComparatorTest$null;11;9;0;1;22;2745;1943;731;71;2718;4237
627295;org.apache.commons.io.comparator.DirectoryFileComparatorTest$null;10;9;8;11;30;2753;1951;731;71;2710;4248
627427;org.apache.commons.io.comparator.ExtensionFileComparatorTest$null;11;10;1;9;48;2754;1951;732;71;2709;4257
717338;org.apache.commons.io.comparator.LastModifiedFileComparatorTest$null;12927;13823;17;21;54;2771;1968;732;71;2692;4278
717445;org.apache.commons.io.comparator.NameFileComparatorTest$null;19;12;1;7;31;2772;1968;733;71;2691;4285
717551;org.apache.commons.io.comparator.PathFileComparatorTest$null;11;10;1;7;31;2773;1968;734;71;2690;4292
718147;org.apache.commons.io.comparator.SizeFileComparatorTest$null;15;14;16;38;89;2789;1983;735;71;2674;4330
718209;org.apache.commons.io.filefilter.AndFileFilterTestCase$null;5;1;9;10;16;2798;1992;735;71;2665;4340
1331657;org.apache.commons.io.filefilter.FileFilterTestCase$null;2038;2035;180;354;591;2978;2109;798;71;2485;4694
1331657;org.apache.commons.io.filefilter.OrFileFilterTestCase$null;5;2;0;0;14;2978;2109;798;71;2485;4694
1331789;org.apache.commons.io.filefilter.RegexFileFilterTestCase$null;10;8;5;11;30;2983;2111;801;71;2480;4705
1331894;org.apache.commons.io.input.AutoCloseInputStreamTest$null;3;0;18;27;27;3001;2129;801;71;2462;4732
1333731;org.apache.commons.io.input.BoundedInputStreamTest$null;5;4;37;106;199;3038;2150;807;81;2425;4838
1333731;org.apache.commons.io.input.BrokenInputStreamTest$null;2;0;0;0;0;3038;2150;807;81;2425;4838
1336001;org.apache.commons.io.input.CharSequenceInputStreamTest$null;14;29;69;103;103;3107;2190;822;95;2356;4941
1336332;org.apache.commons.io.input.CharSequenceReaderTest$null;9;3;49;77;77;3156;2224;837;95;2307;5018
1336367;org.apache.commons.io.input.ClassLoaderObjectInputStreamTest$null;6;2;4;8;8;3160;2224;841;95;2303;5026
1336383;org.apache.commons.io.input.CloseShieldInputStreamTest$null;6;1;0;4;13;3160;2224;841;95;2303;5030
1336383;org.apache.commons.io.input.ClosedInputStreamTest$null;2;1;0;0;2;3160;2224;841;95;2303;5030
1338006;org.apache.commons.io.input.CountingInputStreamTest$null;485;40;13;42;80;3173;2235;843;95;2290;5072
1338298;org.apache.commons.io.input.NullInputStreamTest$null;3;1;53;72;84;3226;2275;856;95;2237;5144
1338513;org.apache.commons.io.input.NullReaderTest$null;3;2;44;58;70;3270;2308;867;95;2193;5202
1338579;org.apache.commons.io.input.ProxyReaderTest$null;2;0;2;14;26;3272;2310;867;95;2191;5216
1341381;org.apache.commons.io.input.ReaderInputStreamTest$null;9;9;76;104;104;3348;2343;888;117;2115;5320
1341769;org.apache.commons.io.input.SwappedDataInputStreamTest$null;5;3;22;49;277;3370;2352;901;117;2093;5369
1341880;org.apache.commons.io.input.TaggedInputStreamTest$null;3;1;10;20;37;3380;2358;905;117;2083;5389
1678153;org.apache.commons.io.input.TailerTest$null;15325;15042;87;100;142;3467;2360;986;121;1996;5489
1678243;org.apache.commons.io.input.TeeInputStreamTest$null;5;1;30;30;41;3497;2360;1016;121;1966;5519
1681887;org.apache.commons.io.input.XmlStreamReaderTest$null;131;191;494;494;535;3991;2360;1510;121;1472;6013
1681906;org.apache.commons.io.input.XmlStreamReaderUtilitiesTest$null;18;17;4;4;388;3995;2360;1514;121;1468;6017
1681906;org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest$null;13;12;0;0;212;3995;2360;1514;121;1468;6017
1682337;org.apache.commons.io.monitor.FileAlterationMonitorTestCase$null;1417;820;178;178;238;4173;2360;1692;121;1290;6195
1682376;org.apache.commons.io.monitor.FileAlterationObserverTestCase$null;13558;13568;29;29;265;4202;2360;1721;121;1261;6224
1682377;org.apache.commons.io.output.BrokenOutputStreamTest$null;4;0;0;0;0;4202;2360;1721;121;1261;6224
1682775;org.apache.commons.io.output.ByteArrayOutputStreamTestCase$null;4;1;25;77;188;4227;2376;1730;121;1236;6301
1682814;org.apache.commons.io.output.CloseShieldOutputStreamTest$null;3;2;14;14;54;4241;2376;1744;121;1222;6315
1682815;org.apache.commons.io.output.ClosedOutputStreamTest$null;2;0;0;0;0;4241;2376;1744;121;1222;6315
1682913;org.apache.commons.io.output.CountingOutputStreamTest$null;408;36;27;27;68;4268;2376;1771;121;1195;6342
1683320;org.apache.commons.io.output.DeferredFileOutputStreamTest$null;24;5;72;72;192;4340;2376;1843;121;1123;6414
1683350;org.apache.commons.io.output.FileWriterWithEncodingTest$null;24;17;13;13;46;4353;2376;1856;121;1110;6427
1683407;org.apache.commons.io.output.LockableFileWriterTest$null;11;10;16;16;29;4369;2376;1872;121;1094;6443
1683407;org.apache.commons.io.output.NullOutputStreamTest$null;2;0;0;0;0;4369;2376;1872;121;1094;6443
1683407;org.apache.commons.io.output.NullWriterTest$null;1;1;0;0;0;4369;2376;1872;121;1094;6443
1683527;org.apache.commons.io.output.ProxyOutputStreamTest$null;3;1;0;2;62;4369;2376;1872;121;1094;6445
1683622;org.apache.commons.io.output.ProxyWriterTest$null;3;1;9;25;29;4379;2385;1872;122;1084;6470
1683632;org.apache.commons.io.output.StringBuilderWriterTest$null;2;0;3;3;8;4382;2387;1873;122;1081;6473
1683656;org.apache.commons.io.output.TaggedOutputStreamTest$null;4;1;8;8;163;4390;2387;1881;122;1073;6481
1683692;org.apache.commons.io.output.TeeOutputStreamTest$null;2;0;10;10;27;4400;2387;1891;122;1063;6491
1684962;org.apache.commons.io.output.WriterOutputStreamTest$null;20;13;34;46;46;4434;2406;1900;128;1029;6537
1685187;org.apache.commons.io.output.XmlStreamWriterTest$null;11;7;46;46;197;4480;2406;1946;128;983;6583
