CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
483;org.apache.commons.io.ByteOrderMarkTestCase$null;5;2;61;98;98;61;40;21;0;5399;98
492;org.apache.commons.io.CharsetsTestCase$null;4;8;2;2;2;63;41;22;0;5397;100
6590;org.apache.commons.io.CopyUtilsTest$null;48;3;101;201;201;164;102;55;7;5296;301
12446;org.apache.commons.io.DemuxTestCase$null;197;204;8;33;54;172;110;55;7;5288;334
14484;org.apache.commons.io.DirectoryWalkerTestCase$null;37;20;75;126;126;247;169;71;7;5213;460
15402;org.apache.commons.io.DirectoryWalkerTestCaseJava4$null;19;12;0;51;126;247;169;71;7;5213;511
23348;org.apache.commons.io.EndianUtilsTest$null;6;3;917;1038;1038;1164;974;183;7;4296;1549
352347;org.apache.commons.io.FileCleanerTestCase$null;4253;4262;43;76;76;1207;987;205;15;4253;1625
493959;org.apache.commons.io.FileCleaningTrackerTestCase$null;4215;4219;0;33;76;1207;987;205;15;4253;1658
494183;org.apache.commons.io.FileDeleteStrategyTestCase$null;15;13;36;36;50;1243;1019;209;15;4217;1694
502849;org.apache.commons.io.FileSystemUtilsTestCase$null;25;16;208;459;473;1451;1075;359;17;4009;2153
503122;org.apache.commons.io.FileUtilsCleanDirectoryTestCase$null;26;18;2;9;39;1453;1075;361;17;4007;2162
503381;org.apache.commons.io.FileUtilsCleanSymlinksTestCase$null;23;27;1;8;40;1454;1076;361;17;4006;2170
503904;org.apache.commons.io.FileUtilsDirectoryContainsTestCase$null;27;20;10;30;63;1464;1085;362;17;3996;2200
503999;org.apache.commons.io.FileUtilsFileNewerTestCase$null;11;10;7;7;18;1471;1089;365;17;3989;2207
505218;org.apache.commons.io.FileUtilsListFilesTestCase$null;23;22;34;65;120;1505;1109;379;17;3955;2272
572610;org.apache.commons.io.FileUtilsWaitForTestCase$null;5318;5315;1;18;35;1506;1109;379;18;3954;2290
589394;org.apache.commons.io.FilenameUtilsTestCase$null;45;29;557;703;806;2063;1555;489;19;3397;2993
592640;org.apache.commons.io.FilenameUtilsWildcardTestCase$null;15;20;147;180;187;2210;1669;507;34;3250;3173
594459;org.apache.commons.io.HexDumpTest$null;9;11;127;211;276;2337;1749;552;36;3123;3384
594647;org.apache.commons.io.IOCaseTestCase$null;7;8;9;20;51;2346;1754;556;36;3114;3404
594655;org.apache.commons.io.IOExceptionWithCauseTestCase$null;1;0;2;3;3;2348;1756;556;36;3112;3407
628462;org.apache.commons.io.IOUtilsCopyTestCase$null;1003;57;55;173;260;2403;1789;572;42;3057;3580
648631;org.apache.commons.io.IOUtilsTestCase$null;35;44;225;410;549;2628;1877;680;71;2832;3990
651010;org.apache.commons.io.IOUtilsWriteTestCase$null;48;12;45;107;201;2673;1899;703;71;2787;4097
651774;org.apache.commons.io.LineIteratorTestCase$null;18;27;24;44;83;2697;1909;717;71;2763;4141
651799;org.apache.commons.io.TaggedIOExceptionTest$null;2;0;3;9;10;2700;1912;717;71;2760;4150
655255;org.apache.commons.io.ThreadMonitorTestCase$null;403;401;8;11;12;2708;1920;717;71;2752;4161
656478;org.apache.commons.io.comparator.CompositeFileComparatorTest$null;20;16;38;73;120;2746;1947;728;71;2714;4234
656497;org.apache.commons.io.comparator.DefaultFileComparatorTest$null;11;9;0;1;22;2746;1947;728;71;2714;4235
656636;org.apache.commons.io.comparator.DirectoryFileComparatorTest$null;11;8;8;11;30;2754;1955;728;71;2706;4246
656763;org.apache.commons.io.comparator.ExtensionFileComparatorTest$null;11;9;1;9;48;2755;1955;729;71;2705;4255
762340;org.apache.commons.io.comparator.LastModifiedFileComparatorTest$null;14127;14125;17;21;54;2772;1972;729;71;2688;4276
762434;org.apache.commons.io.comparator.NameFileComparatorTest$null;18;10;1;7;31;2773;1972;730;71;2687;4283
762534;org.apache.commons.io.comparator.PathFileComparatorTest$null;11;9;1;7;31;2774;1972;731;71;2686;4290
763157;org.apache.commons.io.comparator.SizeFileComparatorTest$null;16;14;16;38;89;2790;1987;732;71;2670;4328
763231;org.apache.commons.io.filefilter.AndFileFilterTestCase$null;5;2;9;10;16;2799;1996;732;71;2661;4338
1256942;org.apache.commons.io.filefilter.FileFilterTestCase$null;2036;2036;180;354;591;2979;2113;795;71;2481;4692
1256942;org.apache.commons.io.filefilter.OrFileFilterTestCase$null;12;1;0;0;14;2979;2113;795;71;2481;4692
1257057;org.apache.commons.io.filefilter.RegexFileFilterTestCase$null;10;8;5;11;30;2984;2115;798;71;2476;4703
1257180;org.apache.commons.io.input.AutoCloseInputStreamTest$null;2;1;18;27;27;3002;2133;798;71;2458;4730
1258950;org.apache.commons.io.input.BoundedInputStreamTest$null;6;4;37;106;199;3039;2155;804;80;2421;4836
1258950;org.apache.commons.io.input.BrokenInputStreamTest$null;2;0;0;0;0;3039;2155;804;80;2421;4836
1261531;org.apache.commons.io.input.CharSequenceInputStreamTest$null;14;20;69;103;103;3108;2192;819;97;2352;4939
1261873;org.apache.commons.io.input.CharSequenceReaderTest$null;11;4;49;77;77;3157;2225;835;97;2303;5016
1261906;org.apache.commons.io.input.ClassLoaderObjectInputStreamTest$null;4;2;4;8;8;3161;2225;839;97;2299;5024
1261953;org.apache.commons.io.input.CloseShieldInputStreamTest$null;3;0;0;4;13;3161;2225;839;97;2299;5028
1261953;org.apache.commons.io.input.ClosedInputStreamTest$null;1;0;0;0;2;3161;2225;839;97;2299;5028
1263530;org.apache.commons.io.input.CountingInputStreamTest$null;583;40;13;42;79;3174;2236;841;97;2286;5070
1263836;org.apache.commons.io.input.NullInputStreamTest$null;3;1;53;72;84;3227;2275;855;97;2233;5142
1264056;org.apache.commons.io.input.NullReaderTest$null;2;1;44;58;70;3271;2307;867;97;2189;5200
1264120;org.apache.commons.io.input.ProxyReaderTest$null;3;1;2;14;26;3273;2309;867;97;2187;5214
1266298;org.apache.commons.io.input.ReaderInputStreamTest$null;9;8;76;104;104;3349;2347;888;114;2111;5318
1266711;org.apache.commons.io.input.SwappedDataInputStreamTest$null;5;4;22;49;277;3371;2356;901;114;2089;5367
1266813;org.apache.commons.io.input.TaggedInputStreamTest$null;3;1;10;20;37;3381;2362;905;114;2079;5387
1461144;org.apache.commons.io.input.TailerTest$null;15240;14824;87;97;139;3468;2370;984;114;1992;5484
1461230;org.apache.commons.io.input.TeeInputStreamTest$null;7;2;30;30;41;3498;2370;1014;114;1962;5514
1465236;org.apache.commons.io.input.XmlStreamReaderTest$null;157;205;494;494;535;3992;2370;1508;114;1468;6008
1465255;org.apache.commons.io.input.XmlStreamReaderUtilitiesTest$null;18;16;4;4;388;3996;2370;1512;114;1464;6012
1465256;org.apache.commons.io.input.compatibility.XmlStreamReaderUtilitiesCompatibilityTest$null;13;11;0;0;212;3996;2370;1512;114;1464;6012
1465654;org.apache.commons.io.monitor.FileAlterationMonitorTestCase$null;720;1020;178;178;238;4174;2370;1690;114;1286;6190
1465721;org.apache.commons.io.monitor.FileAlterationObserverTestCase$null;14157;13557;29;29;265;4203;2370;1719;114;1257;6219
1465721;org.apache.commons.io.output.BrokenOutputStreamTest$null;4;0;0;0;0;4203;2370;1719;114;1257;6219
1466063;org.apache.commons.io.output.ByteArrayOutputStreamTestCase$null;7;1;25;77;188;4228;2386;1728;114;1232;6296
1466106;org.apache.commons.io.output.CloseShieldOutputStreamTest$null;3;1;14;14;54;4242;2386;1742;114;1218;6310
1466106;org.apache.commons.io.output.ClosedOutputStreamTest$null;2;1;0;0;0;4242;2386;1742;114;1218;6310
1466193;org.apache.commons.io.output.CountingOutputStreamTest$null;462;43;27;27;68;4269;2386;1769;114;1191;6337
1466459;org.apache.commons.io.output.DeferredFileOutputStreamTest$null;7;7;71;71;192;4340;2386;1840;114;1120;6408
1466499;org.apache.commons.io.output.FileWriterWithEncodingTest$null;18;15;13;13;46;4353;2386;1853;114;1107;6421
1466534;org.apache.commons.io.output.LockableFileWriterTest$null;18;12;16;16;29;4369;2386;1869;114;1091;6437
1466535;org.apache.commons.io.output.NullOutputStreamTest$null;1;0;0;0;0;4369;2386;1869;114;1091;6437
1466535;org.apache.commons.io.output.NullWriterTest$null;2;0;0;0;0;4369;2386;1869;114;1091;6437
1466546;org.apache.commons.io.output.ProxyOutputStreamTest$null;2;2;0;2;62;4369;2386;1869;114;1091;6439
1466656;org.apache.commons.io.output.ProxyWriterTest$null;3;2;9;25;29;4378;2395;1869;114;1082;6464
1466665;org.apache.commons.io.output.StringBuilderWriterTest$null;2;1;3;3;8;4381;2397;1870;114;1079;6467
1466698;org.apache.commons.io.output.TaggedOutputStreamTest$null;4;1;8;8;163;4389;2397;1878;114;1071;6475
1466735;org.apache.commons.io.output.TeeOutputStreamTest$null;3;0;10;10;27;4399;2397;1888;114;1061;6485
1467989;org.apache.commons.io.output.WriterOutputStreamTest$null;19;13;34;46;46;4433;2416;1897;120;1027;6531
1468220;org.apache.commons.io.output.XmlStreamWriterTest$null;6;7;46;46;197;4479;2416;1943;120;981;6577
