CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
105392;org.jdom2.TestIllegalAddExceptn$null;70;52;125;2838;2838;125;0;124;1;9539;2838
105392;org.jdom2.TestIllegalNameExceptn$null;5;2;0;0;0;125;0;124;1;9539;2838
105393;org.jdom2.TestIllegalTargetExceptn$null;6;2;0;0;0;125;0;124;1;9539;2838
317546;org.jdom2.TestStringBin$null;3328;332;254;320;320;379;124;232;23;9285;3158
373616;org.jdom2.input.sax.TestTextBuffer$null;45;23;34;2534;2573;413;140;250;23;9251;5692
478299;org.jdom2.test.cases.TestAttribute$null;59;49;137;2810;2897;550;211;313;26;9114;8502
804020;org.jdom2.test.cases.TestAttributeList$null;228;132;217;2855;3029;767;316;423;28;8897;11357
880377;org.jdom2.test.cases.TestBridgeMethods$null;41;38;4;2512;2664;771;316;427;28;8893;13869
952036;org.jdom2.test.cases.TestCDATA$null;59;26;35;2568;2695;806;329;449;28;8858;16437
1038722;org.jdom2.test.cases.TestComment$null;57;31;10;2557;2709;816;339;449;28;8848;18994
1277039;org.jdom2.test.cases.TestContentList$null;155;89;185;2764;2927;1001;460;504;37;8663;21758
1382677;org.jdom2.test.cases.TestDefaultJDOMFactory$null;54;43;98;2862;3198;1099;508;553;38;8565;24620
1461549;org.jdom2.test.cases.TestDescendantFilterIterator$null;49;29;35;2567;2772;1134;519;577;38;8530;27187
1542345;org.jdom2.test.cases.TestDescendantIterator$null;52;32;11;2535;2765;1145;524;583;38;8519;29722
1634634;org.jdom2.test.cases.TestDocType$null;56;34;57;2618;2814;1202;567;597;38;8462;32340
1798101;org.jdom2.test.cases.TestDocument$null;70;52;258;3168;3646;1460;710;704;46;8204;35508
2075409;org.jdom2.test.cases.TestElement$null;98;107;573;3681;4502;2033;1007;914;112;7631;39189
2378025;org.jdom2.test.cases.TestElementFilterList$null;289;102;168;2736;3032;2201;1093;995;113;7463;41925
2448132;org.jdom2.test.cases.TestEntityRef$null;47;21;20;2517;2789;2221;1113;995;113;7443;44442
2577783;org.jdom2.test.cases.TestFilterList$null;76;52;19;2676;3377;2240;1128;999;113;7424;47118
3017336;org.jdom2.test.cases.TestFilterListElement$null;502;165;1;2581;3081;2241;1129;999;113;7423;49699
3380125;org.jdom2.test.cases.TestFilterListText$null;397;137;1;2553;3021;2242;1129;1000;113;7422;52252
3380125;org.jdom2.test.cases.TestJDOMExceptn$null;9;4;0;0;0;2242;1129;1000;113;7422;52252
3429666;org.jdom2.test.cases.TestNamespace$null;43;14;28;2484;2643;2270;1151;1006;113;7394;54736
3514984;org.jdom2.test.cases.TestNamespaceAware$null;49;28;46;2552;2873;2316;1189;1014;113;7348;57288
3626837;org.jdom2.test.cases.TestProcessingInstruction$null;70;44;77;2592;2868;2393;1248;1031;114;7271;59880
3733015;org.jdom2.test.cases.TestSerialization$null;56;44;12;2601;3195;2405;1251;1034;120;7259;62481
3838383;org.jdom2.test.cases.TestSlimJDOMFactory$null;62;34;1;2655;3315;2406;1252;1034;120;7258;65136
3943962;org.jdom2.test.cases.TestSlimJDOMFactoryNoText$null;56;32;0;2654;3314;2406;1252;1034;120;7258;67790
4020813;org.jdom2.test.cases.TestText$null;53;33;8;2486;2796;2414;1257;1037;120;7250;70276
4118822;org.jdom2.test.cases.TestUncheckedJDOMFactory$null;61;34;18;2585;2947;2432;1264;1048;120;7232;72861
4192622;org.jdom2.test.cases.TestVerifier$null;56;24;1337;2707;3155;3769;2571;1078;120;5895;75568
4265375;org.jdom2.test.cases.TestVerifierCharacters$null;848;123;1057;1368;2792;4826;3628;1078;120;4838;76936
4265942;org.jdom2.test.cases.adapters.TestJAXPDOMAdapter$null;70;80;2;2;2;4828;3628;1079;121;4836;76938
4291195;org.jdom2.test.cases.filter.TestAtributeFilter$null;90;65;48;503;3076;4876;3662;1093;121;4788;77441
4369033;org.jdom2.test.cases.filter.TestContentFilter$null;278;228;99;573;3205;4975;3752;1102;121;4689;78014
4405345;org.jdom2.test.cases.filter.TestElementFilter$null;135;121;4;451;3094;4979;3755;1103;121;4685;78465
4425267;org.jdom2.test.cases.filter.TestFilters$null;65;42;10;429;3029;4989;3760;1107;122;4675;78894
4425456;org.jdom2.test.cases.filter.TestPassThroughFilter$null;16;8;4;6;6;4993;3761;1110;122;4671;78900
4425456;org.jdom2.test.cases.input.TestBuilderErrorHandler$null;4;1;1;0;0;4994;3761;1110;123;4670;78900
4786087;org.jdom2.test.cases.input.TestDOMBuilder$null;265;254;304;1575;4616;5298;4060;1110;128;4366;80475
4796139;org.jdom2.test.cases.input.TestDTDParser$null;49;22;88;414;2706;5386;4119;1139;128;4278;80889
4796175;org.jdom2.test.cases.input.TestJDOMParseExceptn$null;16;12;4;4;4;5390;4123;1139;128;4274;80893
4906720;org.jdom2.test.cases.input.TestSAXBuilder$null;180;173;79;719;3429;5469;4188;1152;129;4195;81612
5072860;org.jdom2.test.cases.input.TestSAXComplexSchema$null;223;218;2;865;3876;5471;4190;1152;129;4193;82477
5110976;org.jdom2.test.cases.input.TestSAXHandler$null;76;59;108;709;3651;5579;4264;1186;129;4085;83186
5294953;org.jdom2.test.cases.input.TestStAXEventBuilder$null;192;194;33;1200;4608;5612;4297;1186;129;4052;84386
5503492;org.jdom2.test.cases.input.TestStAXStreamBuilder$null;241;199;78;1272;4698;5690;4375;1186;129;3974;85658
5503655;org.jdom2.test.cases.input.sax.TestXMLReaderJAXPFactory$null;52;53;0;3;3;5690;4375;1186;129;3974;85661
5544939;org.jdom2.test.cases.input.sax.TestXMLReaderSAX2Factory$null;111;97;2;440;3019;5692;4376;1187;129;3972;86101
5639022;org.jdom2.test.cases.input.sax.TestXMLReaderSchemaFactory$null;213;187;6;515;3275;5698;4379;1190;129;3966;86616
5739204;org.jdom2.test.cases.input.sax.TestXMLReaderSingletons$null;191;194;3;538;3387;5701;4382;1190;129;3963;87154
5840118;org.jdom2.test.cases.input.sax.TestXMLReaderXSDFactory$null;208;205;21;520;3167;5722;4391;1202;129;3942;87674
5847590;org.jdom2.test.cases.jaxb.TestJDOMNamespaceContext$null;47;16;33;333;2647;5755;4419;1207;129;3909;88007
5877938;org.jdom2.test.cases.jaxb.TestJDOMStreamReader$null;67;49;65;641;3428;5820;4423;1267;130;3844;88648
5903428;org.jdom2.test.cases.jaxb.TestJDOMStreamWriter$null;54;58;85;672;3392;5905;4430;1344;131;3759;89320
6016575;org.jdom2.test.cases.located.TestLocatedJDOMFactory$null;169;155;39;720;3767;5944;4463;1350;131;3720;90040
6289097;org.jdom2.test.cases.output.TestDOMOutputter$null;337;215;458;1414;4703;6402;4819;1452;131;3262;91454
6348206;org.jdom2.test.cases.output.TestDOMOutputterXmlnsNamespaces$null;140;136;1;457;3125;6403;4819;1453;131;3261;91911
6359386;org.jdom2.test.cases.output.TestFormat$null;52;37;60;480;2870;6463;4867;1465;131;3201;92391
6551621;org.jdom2.test.cases.output.TestSAXOutputter$null;286;194;179;1173;4931;6642;4990;1521;131;3022;93564
6743968;org.jdom2.test.cases.output.TestStAXEventOutputter$null;245;194;154;1164;4962;6796;5109;1556;131;2868;94728
6840720;org.jdom2.test.cases.output.TestStAXReader2Builder$null;143;125;0;768;3968;6796;5109;1556;131;2868;95496
7021155;org.jdom2.test.cases.output.TestStAXStreamOutputter$null;222;184;153;1112;4775;6949;5244;1574;131;2715;96608
7034349;org.jdom2.test.cases.output.TestXMLOutputProcessor$null;45;17;38;450;2831;6987;5273;1583;131;2677;97058
7209160;org.jdom2.test.cases.output.TestXMLOutputter$null;287;194;87;977;4671;7074;5357;1586;131;2590;98035
7209270;org.jdom2.test.cases.serialize.TestSubclassSerializables$null;25;29;0;5;44;7074;5357;1586;131;2590;98040
7280504;org.jdom2.test.cases.special.TestIssue008ExpandEntity$null;142;130;1;569;3519;7075;5357;1587;131;2589;98609
7292529;org.jdom2.test.cases.transform.TestJDOMResult$null;51;27;36;400;2838;7111;5383;1597;131;2553;99009
7309770;org.jdom2.test.cases.transform.TestJDOMSource$null;62;62;16;403;2874;7127;5390;1606;131;2537;99412
7394673;org.jdom2.test.cases.transform.TestJDOMTransform$null;136;115;26;711;3921;7153;5406;1616;131;2511;100123
7394674;org.jdom2.test.cases.transform.TestXSLTransformExceptn$null;7;1;0;0;0;7153;5406;1616;131;2511;100123
7543295;org.jdom2.test.cases.transform.TestXSLTransformer$null;255;254;10;600;3625;7163;5413;1619;131;2501;100723
7543433;org.jdom2.test.cases.util.TestArrayCopy$null;7;5;17;24;55;7180;5417;1632;131;2484;100747
7560619;org.jdom2.test.cases.util.TestNamespaceStack$null;60;40;31;451;3217;7211;5447;1633;131;2453;101198
7560629;org.jdom2.test.cases.util.TestReflectionConstructor$null;7;3;0;1;10;7211;5447;1633;131;2453;101199
7875681;org.jdom2.test.cases.xpath.TestDefaultXPathHelper$null;702;583;112;703;3708;7323;5518;1672;133;2341;101902
8031159;org.jdom2.test.cases.xpath.TestJavaCompiled$null;367;308;69;551;3342;7392;5527;1732;133;2272;102453
8107395;org.jdom2.test.cases.xpath.TestJaxenCompiled$null;287;156;16;479;3197;7408;5536;1739;133;2256;102932
8387706;org.jdom2.test.cases.xpath.TestJaxenXPathHelper$null;653;488;0;581;3704;7408;5536;1739;133;2256;103513
8426961;org.jdom2.test.cases.xpath.TestLocalJaxenXPath$null;124;82;20;445;3049;7428;5553;1741;134;2236;103958
8443021;org.jdom2.test.cases.xpath.TestXPathBuilder$null;71;47;15;330;2705;7443;5566;1743;134;2221;104288
8458728;org.jdom2.test.cases.xpath.TestXPathFactory$null;72;44;0;302;2585;7443;5566;1743;134;2221;104590
8611569;org.jdom2.test.cases.xpath.TestXalanCompiled$null;429;323;0;474;3347;7443;5566;1743;134;2221;105064
8627621;org.jdom2.test.cases.xpath.TestXpath$null;63;43;0;320;2645;7443;5566;1743;134;2221;105384
