CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
771;net.sf.doodleproject.numerics4j.continuedfraction.ContinuedFractionTest$null;12;1;76;85;85;76;53;22;1;3792;85
771;net.sf.doodleproject.numerics4j.exception.ConvergenceExceptionTest$null;4;0;0;0;0;76;53;22;1;3792;85
772;net.sf.doodleproject.numerics4j.exception.NumericExceptionTest$null;4;0;0;0;0;76;53;22;1;3792;85
2387;net.sf.doodleproject.numerics4j.integration.AdaptiveIntegratorTest$null;44;8;133;171;186;209;65;143;1;3659;256
10633;net.sf.doodleproject.numerics4j.integration.RombergIntegratorTest$null;6;2;137;170;185;346;97;177;72;3522;426
13044;net.sf.doodleproject.numerics4j.integration.SimpsonsIntegratorTest$null;6;2;45;58;146;391;123;182;86;3477;484
34292;net.sf.doodleproject.numerics4j.integration.TrapezoidalIntegratorTest$null;232;48;23;36;124;414;130;187;97;3454;520
34303;net.sf.doodleproject.numerics4j.iterativeMethTest$null;3;1;4;5;20;418;130;191;97;3450;525
34959;net.sf.doodleproject.numerics4j.root.BisectionRootFinderTest$null;6;2;49;66;89;467;150;218;99;3401;591
35647;net.sf.doodleproject.numerics4j.root.BracketTest$null;3;1;43;63;63;510;180;227;103;3358;654
36005;net.sf.doodleproject.numerics4j.root.FalsePositionRootFinderTest$null;5;0;34;57;72;544;186;255;103;3324;711
36312;net.sf.doodleproject.numerics4j.root.NewtonRootFinderTest$null;6;1;30;44;69;574;192;279;103;3294;755
36594;net.sf.doodleproject.numerics4j.root.SecantRootFinderTest$null;4;0;34;47;62;608;204;301;103;3260;802
36885;net.sf.doodleproject.numerics4j.series.PowerSeriesTest$null;4;0;35;45;60;643;227;313;103;3225;847
37192;net.sf.doodleproject.numerics4j.series.SeriesTest$null;6;1;22;33;58;665;239;322;104;3203;880
40595;net.sf.doodleproject.numerics4j.special.BetaTest$null;9;5;346;414;492;1011;568;339;104;2857;1294
43365;net.sf.doodleproject.numerics4j.special.ErfTest$null;10;5;203;304;521;1214;740;370;104;2654;1598
44070;net.sf.doodleproject.numerics4j.special.GammaTest$null;8;5;20;84;418;1234;759;371;104;2634;1682
44592;net.sf.doodleproject.numerics4j.special.TrigonometricTest$null;2;1;121;145;145;1355;880;371;104;2513;1827
53369;net.sf.doodleproject.numerics4j.statistics.distribution.BetaDistributionTest$null;173;69;76;182;699;1431;930;397;104;2437;2009
60901;net.sf.doodleproject.numerics4j.statistics.distribution.BinomialDistributionTest$null;38;8;334;438;438;1765;1237;410;118;2103;2447
61369;net.sf.doodleproject.numerics4j.statistics.distribution.CauchyDistributionTest$null;4;1;85;104;104;1850;1320;412;118;2018;2551
67123;net.sf.doodleproject.numerics4j.statistics.distribution.ChiSquaredDistributionTest$null;84;41;89;208;653;1939;1382;439;118;1929;2759
67393;net.sf.doodleproject.numerics4j.statistics.distribution.ExponentialDistributionTest$null;3;0;56;71;71;1995;1436;441;118;1873;2830
75830;net.sf.doodleproject.numerics4j.statistics.distribution.FDistributionTest$null;164;63;89;191;720;2084;1506;460;118;1784;3021
79995;net.sf.doodleproject.numerics4j.statistics.distribution.GammaDistributionTest$null;91;32;11;123;633;2095;1512;465;118;1773;3144
84804;net.sf.doodleproject.numerics4j.statistics.distribution.GeometricDistributionTest$null;42;16;98;195;435;2193;1592;476;125;1675;3339
88072;net.sf.doodleproject.numerics4j.statistics.distribution.HypergeometricDistributionTest$null;42;15;102;216;467;2295;1673;496;126;1573;3555
88749;net.sf.doodleproject.numerics4j.statistics.distribution.LaplaceDistributionTest$null;3;1;125;152;152;2420;1796;498;126;1448;3707
95584;net.sf.doodleproject.numerics4j.statistics.distribution.LogNormalDistributionTest$null;97;41;103;232;712;2523;1886;511;126;1345;3939
96130;net.sf.doodleproject.numerics4j.statistics.distribution.LogisticDistributionTest$null;3;1;81;109;109;2604;1965;513;126;1264;4048
103749;net.sf.doodleproject.numerics4j.statistics.distribution.NegativeBinomialDistributionTest$null;78;32;85;178;429;2689;2026;531;132;1179;4226
107837;net.sf.doodleproject.numerics4j.statistics.distribution.NormalDistributionTest$null;61;26;82;210;706;2771;2102;537;132;1097;4436
110124;net.sf.doodleproject.numerics4j.statistics.distribution.PoissonDistributionTest$null;20;7;64;147;329;2835;2153;544;138;1033;4583
110541;net.sf.doodleproject.numerics4j.statistics.distribution.RayleighDistributionTest$null;5;0;77;96;96;2912;2228;546;138;956;4679
110746;net.sf.doodleproject.numerics4j.statistics.distribution.SaddlePointApproximationTest$null;4;1;15;54;216;2927;2243;546;138;941;4733
118783;net.sf.doodleproject.numerics4j.statistics.distribution.TDistributionTest$null;172;61;88;190;721;3015;2306;571;138;853;4923
119087;net.sf.doodleproject.numerics4j.statistics.distribution.UniformDistributionTest$null;3;1;65;84;84;3080;2365;577;138;788;5007
119506;net.sf.doodleproject.numerics4j.util.DoubleArrayTest$null;2;0;36;51;60;3116;2380;595;141;752;5058
