CurrentTotalRuntime;Testname;RuntimeToGetCoverage;RuntimeOriginal;KilledByTest;AnalyzedByTest;CoveredByTest;TotalKilled;TotalFailure;TotalException;TotalTimeout;LiveMutants;TotalAnalyzed
656;net.sf.doodleproject.numerics4j.continuedfraction.ContinuedFractionTest$null;15;3;76;85;85;76;47;28;1;3792;85
656;net.sf.doodleproject.numerics4j.exception.ConvergenceExceptionTest$null;4;0;0;0;0;76;47;28;1;3792;85
656;net.sf.doodleproject.numerics4j.exception.NumericExceptionTest$null;3;0;0;0;0;76;47;28;1;3792;85
1884;net.sf.doodleproject.numerics4j.integration.AdaptiveIntegratorTest$null;55;10;133;171;186;209;59;149;1;3659;256
9962;net.sf.doodleproject.numerics4j.integration.RombergIntegratorTest$null;7;2;137;170;185;346;91;183;72;3522;426
12379;net.sf.doodleproject.numerics4j.integration.SimpsonsIntegratorTest$null;7;2;45;58;146;391;117;188;86;3477;484
35211;net.sf.doodleproject.numerics4j.integration.TrapezoidalIntegratorTest$null;266;54;23;36;124;414;124;193;97;3454;520
35221;net.sf.doodleproject.numerics4j.iterativeMethTest$null;3;1;4;5;20;418;124;197;97;3450;525
35682;net.sf.doodleproject.numerics4j.root.BisectionRootFinderTest$null;7;3;49;66;89;467;144;224;99;3401;591
36272;net.sf.doodleproject.numerics4j.root.BracketTest$null;4;2;43;63;63;510;171;236;103;3358;654
36492;net.sf.doodleproject.numerics4j.root.FalsePositionRootFinderTest$null;4;1;34;57;72;544;177;264;103;3324;711
36671;net.sf.doodleproject.numerics4j.root.NewtonRootFinderTest$null;6;1;30;44;69;574;183;288;103;3294;755
36894;net.sf.doodleproject.numerics4j.root.SecantRootFinderTest$null;5;1;34;47;62;608;195;310;103;3260;802
37059;net.sf.doodleproject.numerics4j.series.PowerSeriesTest$null;5;1;35;45;60;643;218;322;103;3225;847
37290;net.sf.doodleproject.numerics4j.series.SeriesTest$null;5;1;22;33;58;665;230;331;104;3203;880
39496;net.sf.doodleproject.numerics4j.special.BetaTest$null;9;5;346;414;492;1011;559;348;104;2857;1294
41482;net.sf.doodleproject.numerics4j.special.ErfTest$null;9;15;203;304;521;1214;731;379;104;2654;1598
41972;net.sf.doodleproject.numerics4j.special.GammaTest$null;9;4;20;84;418;1234;750;380;104;2634;1682
42225;net.sf.doodleproject.numerics4j.special.TrigonometricTest$null;3;1;121;145;145;1355;871;380;104;2513;1827
52964;net.sf.doodleproject.numerics4j.statistics.distribution.BetaDistributionTest$null;180;64;76;182;699;1431;912;415;104;2437;2009
58304;net.sf.doodleproject.numerics4j.statistics.distribution.BinomialDistributionTest$null;23;8;334;438;438;1765;1219;428;118;2103;2447
58570;net.sf.doodleproject.numerics4j.statistics.distribution.CauchyDistributionTest$null;5;0;85;104;104;1850;1302;430;118;2018;2551
65720;net.sf.doodleproject.numerics4j.statistics.distribution.ChiSquaredDistributionTest$null;99;37;89;208;653;1939;1359;462;118;1929;2759
65894;net.sf.doodleproject.numerics4j.statistics.distribution.ExponentialDistributionTest$null;4;1;56;71;71;1995;1413;464;118;1873;2830
76453;net.sf.doodleproject.numerics4j.statistics.distribution.FDistributionTest$null;192;80;89;191;720;2084;1475;491;118;1784;3021
81693;net.sf.doodleproject.numerics4j.statistics.distribution.GammaDistributionTest$null;95;41;11;123;633;2095;1481;496;118;1773;3144
86798;net.sf.doodleproject.numerics4j.statistics.distribution.GeometricDistributionTest$null;47;20;98;195;435;2193;1561;507;125;1675;3339
89977;net.sf.doodleproject.numerics4j.statistics.distribution.HypergeometricDistributionTest$null;42;20;102;216;467;2295;1642;527;126;1573;3555
90524;net.sf.doodleproject.numerics4j.statistics.distribution.LaplaceDistributionTest$null;4;1;125;152;152;2420;1765;529;126;1448;3707
99696;net.sf.doodleproject.numerics4j.statistics.distribution.LogNormalDistributionTest$null;127;50;103;232;712;2523;1851;546;126;1345;3939
99975;net.sf.doodleproject.numerics4j.statistics.distribution.LogisticDistributionTest$null;6;1;81;109;109;2604;1930;548;126;1264;4048
108714;net.sf.doodleproject.numerics4j.statistics.distribution.NegativeBinomialDistributionTest$null;94;42;85;178;429;2689;1991;566;132;1179;4226
114578;net.sf.doodleproject.numerics4j.statistics.distribution.NormalDistributionTest$null;65;32;82;210;706;2771;2067;572;132;1097;4436
116823;net.sf.doodleproject.numerics4j.statistics.distribution.PoissonDistributionTest$null;21;10;64;147;329;2835;2118;579;138;1033;4583
117060;net.sf.doodleproject.numerics4j.statistics.distribution.RayleighDistributionTest$null;4;1;77;96;96;2912;2193;581;138;956;4679
117186;net.sf.doodleproject.numerics4j.statistics.distribution.SaddlePointApproximationTest$null;3;1;15;54;216;2927;2208;581;138;941;4733
127334;net.sf.doodleproject.numerics4j.statistics.distribution.TDistributionTest$null;159;67;88;190;721;3015;2241;636;138;853;4923
127564;net.sf.doodleproject.numerics4j.statistics.distribution.UniformDistributionTest$null;4;1;65;84;84;3080;2300;642;138;788;5007
128174;net.sf.doodleproject.numerics4j.util.DoubleArrayTest$null;2;1;36;51;60;3116;2315;660;141;752;5058
